1568-TFL_TF3_33__YGL150C__GAL;1;1;19
1610-TFL_TF3_33__YCR065W__GAL;1;1;19
11110__EMPTY__GAL;1;1;19
68__YOR063W__GAL;1;1;20
2132-GlobalL_GL1_31__YDR440W__GAL;1;1;20
2275-GlobalL_GL3_31__YDR429C__GAL;1;2;20
2316-GlobalL_GL3_31__YLR093C__GAL;1;2;20
2332-GlobalL_GL3_31__YDL134C__GAL;1;2;20
30__YJL177W__GAL;1;1;21
772__MS1__GAL;1;1;21
58__YLR344W__GAL;1;1;21
138__YOR369C__GAL;2;2;21
131__YGR214W__GAL;1;2;21
144__YOL040C__GAL;1;2;21
771__Y8205__GAL;1;2;21
167__YGR118W__GAL;1;2;21
30__YJL177W__GAL;1;1;22
772__MS1__GAL;1;1;22
771__Y8205__GAL;1;1;22
772__MS1__GAL;1;2;22
771__Y8205__GAL;1;2;22
170__YER074W__GAL;1;2;22
187__YOR182C__GAL;1;2;22
30__YJL177W__GAL;1;1;23
772__MS1__GAL;1;1;23
771__Y8205__GAL;1;1;23
772__MS1__GAL;1;2;23
771__Y8205__GAL;1;2;23
787-ML_M1_34__YJL103C__GAL_AA;1;1;1
1429-TFL_TF1_31__YPL075W__GAL_AA;1;1;1
1418-TFL_TF1_31__YDR423C__GAL_AA;1;1;1
1420-TFL_TF1_32__YNL199C__GAL_AA;1;1;1
1425-TFL_TF1_32__YML007W__GAL_AA;1;1;1
1379-TFL_TF1_32__YGL237C__GAL_AA;1;1;1
1403-TFL_TF1_32__YNR023W__GAL_AA;1;1;1
1421-TFL_TF1_33__YMR172W__GAL_AA;1;2;1
1576-TFL_TF2_31__YJL056C__GAL_AA;1;2;1
1588-TFL_TF2_31__YNL103W__GAL_AA;1;2;1
1627-TFL_TF2_31__YGR186W__GAL_AA;1;2;1
1571-TFL_TF2_33__YGR104C__GAL_AA;1;2;1
792-ML_M5_34__YLL054C__GAL_AA;1;2;1
563__MSRFP__GAL_AA;1;1;2
787-ML_M1_34__YJL103C__GAL_AA;1;1;2
1__YKL112W__GAL_AA;1;1;2
1382-TFL_TF1_31__YHR178W__GAL_AA;1;1;2
1419-TFL_TF1_31__YOL067C__GAL_AA;1;1;2
1384-TFL_TF1_32__YIL036W__GAL_AA;1;1;2
1386-TFL_TF1_32__YIL131C__GAL_AA;1;1;2
564__MSYFP__GAL_AA;1;2;2
1607-TFL_TF2_32__YBR239C__GAL_AA;1;2;2
1576-TFL_TF2_32__YJL056C__GAL_AA;1;2;2
1627-TFL_TF2_33__YGR186W__GAL_AA;1;2;2
563__MSRFP__GAL_AA;1;1;3
563__MSRFP__GAL_AA;1;2;3
563__MSRFP__GAL_AA;1;3;3
1029-ML_M3_34__YKL182W__GAL_AA;1;3;3
788-ML_M4_34__YJL110C__GAL_AA;1;3;3
871-ML_M2_34__YGR292W__GAL_AA;1;4;3
905-ML_M2_35__YLR153C__GAL_AA;1;4;3
870-ML_M5_34__YGR287C__GAL_AA;1;4;3
978-ML_M5_34__YDL185W__GAL_AA;1;4;3
963-ML_M5_35__YBR039W__GAL_AA;1;4;3
564__MSYFP__GAL_AA;2;4;3
138__YOR369C__GAL_AA;1;5;3
30__YJL177W__GAL_AA;1;5;3
772__MS1__GAL_AA;1;5;3
771__Y8205__GAL_AA;1;5;3
55__YGL031C__GAL_AA;1;5;3
76__YPL143W__GAL_AA;1;5;3
90__YLR325C__GAL_AA;1;5;3
131__YGR214W__GAL_AA;1;6;3
772__MS1__GAL_AA;1;6;3
771__Y8205__GAL_AA;1;6;3
187__YOR182C__GAL_AA;1;6;3
151__YML024W__GAL_AA;1;6;3
2092-GlobalL_GL1_32__YOL123W__GAL_AA;1;1;4
2153-GlobalL_GL2_31__YDR174W__GAL_AA;1;2;4
2155-GlobalL_GL2_31__YOR290C__GAL_AA;1;2;4
2156-GlobalL_GL2_31__YJL115W__GAL_AA;1;2;4
2158-GlobalL_GL2_31__YFR037C__GAL_AA;1;2;4
2206-GlobalL_GL2_31__YIL050W__GAL_AA;1;2;4
2204-GlobalL_GL2_31__YDR168W__GAL_AA;1;2;4
2260-GlobalL_GL3_31__YFL037W__GAL_AA;1;3;4
68__YOR063W__GAL_AA;3;3;4
5__YLR223C__GAL_AA;1;1;5
206__YGR274C__GAL_AA;1;1;5
1429-TFL_TF1_31__YPL075W__GAL_AA;1;1;5
1598-TFL_TF2_31__YPL139C__GAL_AA;1;2;5
1617-TFL_TF2_31__YMR125W__GAL_AA;1;2;5
1589-TFL_TF2_32__YNL139C__GAL_AA;1;2;5
1633-TFL_TF3_32__YDL223C__GAL_AA;1;2;5
862-ML_M1_34__YGR043C__ETH;1;1;1
867-ML_M1_34__YGR248W__ETH;1;1;1
967-ML_M3_34__YCL035C__ETH;1;1;1
564__MSYFP__ETH;2;1;1
563__MSRFP__ETH;2;2;1
1121-ML_M4_34__YMR011W__ETH;1;2;1
68__YOR063W__ETH;1;3;1
1069-ML_M4_34__YPR020W__ETH;1;3;1
1097-ML_M4_34__YOL077W-A__ETH;1;3;1
1109-ML_M4_34__YDR529C__ETH;1;3;1
563__MSRFP__ETH;2;3;1
1120-ML_M4_34__YDR343C__ETH;1;3;1
807-ML_M1_35__YMR042W__ETH;1;4;1
905-ML_M2_36__YLR153C__ETH;1;4;1
1000-ML_M3_36__YGL225W__ETH;1;4;1
1122-ML_M4_35__YKL181W__ETH;1;4;1
1122-ML_M4_35__YKL181W__ETH;1;5;1
854-ML_M1_34__YFL018C__ETH;1;1;2
860-ML_M1_35__YGL256W__ETH;1;1;2
867-ML_M1_34__YGR248W__ETH;1;1;2
993-ML_M3_34__YER099C__ETH;1;1;2
867-ML_M1_34__YGR248W__ETH;1;2;2
993-ML_M3_34__YER099C__ETH;1;2;2
909-ML_M2_34__YLR342W__ETH;1;3;2
914-ML_M2_34__YML054C__ETH;1;3;2
926-ML_M2_35__YNL117W__ETH;1;3;2
563__MSRFP__ETH;1;5;2
807-ML_M1_35__YMR042W__ETH;1;5;2
831-ML_M1_36__YCL040W__ETH;1;5;2
905-ML_M2_36__YLR153C__ETH;1;5;2
1100-ML_M4_36__YIL162W__ETH;1;5;2
979-ML_M3_34__YDL247W__ETH;1;1;3
980-ML_M3_34__YDR035W__ETH;1;1;3
917-ML_M2_34__YMR105C__ETH;1;2;3
1104-ML_M4_34__YBR011C__ETH;1;2;3
902-ML_M2_34__YLL041C__ETH;1;3;3
1071-ML_M4_34__YPR191W__ETH;1;3;3
807-ML_M1_35__YMR042W__ETH;1;4;3
811-ML_M1_35__YBR150C__ETH;1;4;3
878-ML_M2_36__YIL125W__ETH;1;4;3
905-ML_M2_36__YLR153C__ETH;1;4;3
991-ML_M3_34__YEL071W__ETH;1;4;3
807-ML_M1_35__YMR042W__ETH;1;5;3
905-ML_M2_36__YLR153C__ETH;1;5;3
1010-ML_M3_34__YHR137W__ETH;1;1;4
1037-ML_M3_34__YLR038C__ETH;1;1;4
1039-ML_M3_34__YLR189C__ETH;1;1;4
1010-ML_M3_34__YHR137W__ETH;1;2;4
1037-ML_M3_34__YLR038C__ETH;1;2;4
1039-ML_M3_34__YLR189C__ETH;1;2;4
870-ML_M5_34__YGR287C__ETH;1;1;5
978-ML_M5_34__YDL185W__ETH;1;1;5
850-ML_M5_35_new__YEL039C__ETH;1;1;5
870-ML_M5_34__YGR287C__ETH;1;2;5
978-ML_M5_34__YDL185W__ETH;1;2;5
850-ML_M5_35_new__YEL039C__ETH;1;2;5
870-ML_M5_34__YGR287C__ETH;1;3;5
978-ML_M5_34__YDL185W__ETH;1;3;5
850-ML_M5_35_new__YEL039C__ETH;1;3;5
870-ML_M5_34__YGR287C__ETH;1;1;6
978-ML_M5_34__YDL185W__ETH;1;1;6
1031-ML_M5_34__YKL216W__ETH;1;1;6
1358-DP_Met_Trans2_34__YLR081W__ETH;1;1;6
781-ML_M1_34__YER040W__ETH;1;2;6
870-ML_M5_34__YGR287C__ETH;1;2;6
978-ML_M5_34__YDL185W__ETH;1;2;6
867-ML_M5_35_new__YGR248W__ETH;1;2;6
563__MSRFP__ETH;2;2;6
1358-DP_Met_Trans2_34__YLR081W__ETH;1;2;6
68__YOR063W__ETH;1;1;7
68__YOR063W__ETH;2;1;7
563__MSRFP__ETH;1;1;7
787-ML_M1_34__YJL103C__ETH;1;1;7
1379-TFL_TF1_32__YGL237C__ETH;1;1;7
564__MSYFP__ETH;1;2;7
1366-TFL_TF1_33__YBR089C-A__ETH;1;2;7
1576-TFL_TF2_31__YJL056C__ETH;1;2;7
1588-TFL_TF2_31__YNL103W__ETH;1;2;7
1627-TFL_TF2_31__YGR186W__ETH;1;2;7
1574-TFL_TF2_33__YIR013C__ETH;1;2;7
808-ML_M5_34__YJL089W__ETH;1;2;7
7__YNL216W__ETH;1;1;8
1384-TFL_TF1_32__YIL036W__ETH;1;1;8
1425-TFL_TF1_32__YML007W__ETH;1;1;8
1403-TFL_TF1_32__YNR023W__ETH;1;1;8
1404-TFL_TF1_32__YOL108C__ETH;1;1;8
1409-TFL_TF1_33__YPL202C__ETH;1;2;8
1564-TFL_TF2_31__YFR013W__ETH;1;2;8
1576-TFL_TF2_31__YJL056C__ETH;1;2;8
1577-TFL_TF2_31__YJL176C__ETH;1;2;8
1588-TFL_TF2_31__YNL103W__ETH;1;2;8
1627-TFL_TF2_31__YGR186W__ETH;1;2;8
1571-TFL_TF2_33__YGR104C__ETH;1;2;8
1574-TFL_TF2_33__YIR013C__ETH;1;2;8
1611-TFL_TF2_33__YDR392W__ETH;1;2;8
563__MSRFP__ETH;1;1;9
786-ML_M1_34__YHR124W__ETH;1;1;9
1425-TFL_TF1_32__YML007W__ETH;1;1;9
1552-TFL_TF2_31__YBL005W__ETH;1;2;9
1582-TFL_TF2_31__YLR095C__ETH;1;2;9
1598-TFL_TF2_31__YPL139C__ETH;1;2;9
1623-TFL_TF2_31__YBR049C__ETH;1;2;9
1571-TFL_TF2_33__YGR104C__ETH;1;2;9
810-ML_M5_34__YPL230W__ETH;1;2;9
11111__m__ETH;1;1;10
2158-GlobalL_GL2_31__YFR037C__ETH;1;1;10
2185-GlobalL_GL2_31__YNL262W__ETH;1;1;10
2206-GlobalL_GL2_31__YIL050W__ETH;1;1;10
2247-GlobalL_GL3_31__YAL041W__ETH;1;1;10
11111__m__ETH;1;2;10
2260-GlobalL_GL3_31__YFL037W__ETH;1;2;10
2261-GlobalL_GL3_31__YML085C__ETH;1;2;10
2275-GlobalL_GL3_31__YDR429C__ETH;1;2;10
2084-GlobalL_GL1_32__YMR112C__ETH;1;1;11
786-ML_M1_34__YHR124W__ETH;1;1;12
813-ML_M1_34__YPL038W__ETH;1;1;12
812-ML_M1_35__YIR017C__ETH;1;1;12
788-ML_M4_34__YJL110C__ETH;1;1;12
801-ML_M4_34__YPR065W__ETH;1;1;12
802-ML_M4_34__YPR196W__ETH;1;1;12
800-ML_M4_35__YPL248C__ETH;1;1;12
785-ML_M4_35__YHR006W__ETH;1;1;12
1__YKL112W__ETH;1;1;12
4__YEL009C__ETH;1;1;12
1596-TFL_TF2_31__YPL101W__ETH;1;2;12
1574-TFL_TF2_33__YIR013C__ETH;1;2;12
1633-TFL_TF3_32__YDL223C__ETH;1;2;12
1647-TFL_TF3_32__YOL002C__ETH;1;2;12
5__YLR223C__ETH;1;1;13
140__YDR064W__ETH;1;1;13
48__YFL034C-A__ETH;1;1;13
183__YLR388W__ETH;1;2;13
564__MSYFP__ETH;1;1;14
30__YJL177W__ETH;1;1;14
140__YDR064W__ETH;1;2;14
116__YPL198W__ETH;1;2;14
151__YML024W__ETH;1;2;14
2__YPR104C__ETH;3;2;14
187__YOR182C__ETH;1;2;14
205__YLR403W__ETH;1;1;15
30__YJL177W__ETH;1;1;15
151__YML024W__ETH;1;2;15
162__YJL136C__ETH;1;2;15
187__YOR182C__ETH;1;2;15
787-ML_M1_34__YJL103C__GLY;1;1;1
867-ML_M1_34__YGR248W__GLY;1;1;1
967-ML_M3_34__YCL035C__GLY;1;1;1
1048-ML_M3_34__YMR226C__GLY;1;1;1
564__MSYFP__GLY;1;1;1
789-ML_M1_34__YKL038W__GLY;1;2;1
827-ML_M1_34__YBR196C__GLY;1;2;1
867-ML_M1_34__YGR248W__GLY;1;2;1
967-ML_M3_34__YCL035C__GLY;1;2;1
982-ML_M3_34__YDR298C__GLY;1;2;1
939-ML_M2_34__YOR374W__GLY;1;3;1
1078-ML_M4_34__YMR145C__GLY;1;3;1
1079-ML_M4_34__YJL214W__GLY;1;3;1
1120-ML_M4_34__YDR343C__GLY;1;3;1
1078-ML_M4_34__YMR145C__GLY;1;4;1
1079-ML_M4_34__YJL214W__GLY;1;4;1
807-ML_M1_35__YMR042W__GLY;1;5;1
905-ML_M2_36__YLR153C__GLY;1;5;1
1080-ML_M4_35__YML086C__GLY;1;5;1
1122-ML_M4_35__YKL181W__GLY;1;5;1
807-ML_M1_35__YMR042W__GLY;1;6;1
905-ML_M2_36__YLR153C__GLY;1;6;1
68__YOR063W__GLY;4;6;1
847-ML_M1_34__YDR178W__GLY;1;1;2
867-ML_M1_34__YGR248W__GLY;1;1;2
967-ML_M3_34__YCL035C__GLY;1;1;2
563__MSRFP__GLY;2;1;2
787-ML_M1_34__YJL103C__GLY;1;2;2
795-ML_M1_34__YLR451W__GLY;1;2;2
813-ML_M1_34__YPL038W__GLY;1;2;2
867-ML_M1_34__YGR248W__GLY;1;2;2
967-ML_M3_34__YCL035C__GLY;1;2;2
563__MSRFP__GLY;2;2;2
564__MSYFP__GLY;2;2;2
1078-ML_M4_34__YMR145C__GLY;1;3;2
1079-ML_M4_34__YJL214W__GLY;1;3;2
902-ML_M2_34__YLL041C__GLY;1;4;2
1078-ML_M4_34__YMR145C__GLY;1;4;2
1079-ML_M4_34__YJL214W__GLY;1;4;2
1120-ML_M4_34__YDR343C__GLY;1;4;2
807-ML_M1_35__YMR042W__GLY;1;5;2
812-ML_M1_35__YIR017C__GLY;1;5;2
905-ML_M2_36__YLR153C__GLY;1;5;2
1122-ML_M4_35__YKL181W__GLY;1;5;2
563__MSRFP__GLY;2;5;2
807-ML_M1_35__YMR042W__GLY;1;6;2
905-ML_M2_36__YLR153C__GLY;1;6;2
1036-ML_M3_34__YLR027C__GLY;1;6;2
1122-ML_M4_35__YKL181W__GLY;1;6;2
68__YOR063W__GLY;4;6;2
858-ML_M1_35__YGL062W__GLY;1;1;3
871-ML_M2_34__YGR292W__GLY;1;1;3
1024-ML_M3_34__YJR160C__GLY;1;1;3
1050-ML_M3_34__YNL009W__GLY;1;1;3
792-ML_M5_34__YLL054C__GLY;1;1;3
870-ML_M5_34__YGR287C__GLY;1;1;3
879-ML_M5_34__YIL172C__GLY;1;1;3
945-ML_M5_34__YPR002W__GLY;1;1;3
978-ML_M5_34__YDL185W__GLY;1;1;3
1031-ML_M5_34__YKL216W__GLY;1;1;3
1029-ML_M5_34__YKL182W__GLY;1;1;3
967-ML_M5_34__YCL035C__GLY;1;1;3
850-ML_M5_35_new__YEL039C__GLY;1;1;3
963-ML_M5_35__YBR039W__GLY;1;1;3
1099-ML_M5_35__YKL080W__GLY;1;1;3
1053-ML_M5_36__YNL277W__GLY;1;1;3
867-ML_M5_35_new__YGR248W__GLY;1;1;3
871-ML_M2_34__YGR292W__GLY;1;2;3
1050-ML_M3_34__YNL009W__GLY;1;2;3
792-ML_M5_34__YLL054C__GLY;1;2;3
870-ML_M5_34__YGR287C__GLY;1;2;3
945-ML_M5_34__YPR002W__GLY;1;2;3
978-ML_M5_34__YDL185W__GLY;1;2;3
1031-ML_M5_34__YKL216W__GLY;1;2;3
1029-ML_M5_34__YKL182W__GLY;1;2;3
850-ML_M5_35_new__YEL039C__GLY;1;2;3
963-ML_M5_35__YBR039W__GLY;1;2;3
1099-ML_M5_35__YKL080W__GLY;1;2;3
867-ML_M5_35_new__YGR248W__GLY;1;2;3
1357-DP_Met_Trans2_34__YGR254W__GLY;1;2;3
871-ML_M2_34__YGR292W__GLY;1;3;3
815-ML_M4_35__YAL038W__GLY;1;3;3
870-ML_M5_34__YGR287C__GLY;1;3;3
978-ML_M5_34__YDL185W__GLY;1;3;3
850-ML_M5_35_new__YEL039C__GLY;1;3;3
963-ML_M5_35__YBR039W__GLY;1;3;3
891-DP_Met_Trans1_36__YJR159W__GLY;1;3;3
1111-DP_Met_Trans2_34__YLR295C__GLY;1;3;3
564__MSYFP__GLY;2;3;3
871-ML_M2_34__YGR292W__GLY;1;1;4
1125-ML_M4_34__YLR395C__GLY;1;1;4
870-ML_M5_34__YGR287C__GLY;1;1;4
978-ML_M5_34__YDL185W__GLY;1;1;4
871-ML_M2_34__YGR292W__GLY;1;2;4
870-ML_M5_34__YGR287C__GLY;1;2;4
978-ML_M5_34__YDL185W__GLY;1;2;4
1111-DP_Met_Trans2_34__YLR295C__GLY;1;2;4
564__MSYFP__GLY;1;2;4
68__YOR063W__GLY;2;1;5
782-ML_M1_34__YGL035C__GLY;1;1;5
563__MSRFP__GLY;1;1;5
786-ML_M1_34__YHR124W__GLY;1;1;5
787-ML_M1_34__YJL103C__GLY;1;1;5
1395-TFL_TF1_31__YMR016C__GLY;1;1;5
1371-TFL_TF1_32__YDR043C__GLY;1;1;5
68__YOR063W__GLY;3;2;5
564__MSYFP__GLY;1;2;5
1366-TFL_TF1_33__YBR089C-A__GLY;1;2;5
1576-TFL_TF2_31__YJL056C__GLY;1;2;5
1588-TFL_TF2_31__YNL103W__GLY;1;2;5
1627-TFL_TF2_31__YGR186W__GLY;1;2;5
1571-TFL_TF2_33__YGR104C__GLY;1;2;5
786-ML_M1_34__YHR124W__GLY;1;1;6
787-ML_M1_34__YJL103C__GLY;1;1;6
1429-TFL_TF1_31__YPL075W__GLY;1;1;6
1418-TFL_TF1_31__YDR423C__GLY;1;1;6
564__MSYFP__GLY;1;2;6
1576-TFL_TF2_31__YJL056C__GLY;1;2;6
1588-TFL_TF2_31__YNL103W__GLY;1;2;6
1627-TFL_TF2_31__YGR186W__GLY;1;2;6
1571-TFL_TF2_33__YGR104C__GLY;1;2;6
1382-TFL_TF1_31__YHR178W__GLY;1;1;7
1404-TFL_TF1_32__YOL108C__GLY;1;1;7
68__YOR063W__GLY;1;2;7
68__YOR063W__GLY;2;2;7
564__MSYFP__GLY;1;2;7
1571-TFL_TF2_33__YGR104C__GLY;1;2;7
781-ML_M1_34__YER040W__GLY;1;2;7
11111__m__GLY;1;1;8
2062-GlobalL_GL1_31__YDR224C__GLY;1;1;8
2063-GlobalL_GL1_31__YDR225W__GLY;1;1;8
2113-GlobalL_GL1_31__YDL084W__GLY;1;1;8
11111__m__GLY;1;2;8
2126-GlobalL_GL1_31__YER164W__GLY;1;2;8
2156-GlobalL_GL2_31__YJL115W__GLY;1;2;8
2197-GlobalL_GL2_31__YAL040C__GLY;1;2;8
2206-GlobalL_GL2_31__YIL050W__GLY;1;2;8
2228-GlobalL_GL2_31__YER016W__GLY;1;2;8
2230-GlobalL_GL2_31__YOR257W__GLY;1;2;8
2247-GlobalL_GL3_31__YAL041W__GLY;1;2;8
2248-GlobalL_GL3_31__YLR229C__GLY;1;2;8
2253-GlobalL_GL3_31__YGL106W__GLY;1;2;8
2158-GlobalL_GL2_31__YFR037C__GLY;1;2;8
2204-GlobalL_GL2_31__YDR168W__GLY;1;2;8
11111__m__GLY;1;3;8
2255-GlobalL_GL3_31__YOR326W__GLY;1;3;8
2256-GlobalL_GL3_31__YMR109W__GLY;1;3;8
2257-GlobalL_GL3_31__YEL061C__GLY;1;3;8
2259-GlobalL_GL3_31__YPR141C__GLY;1;3;8
2260-GlobalL_GL3_31__YFL037W__GLY;1;3;8
2261-GlobalL_GL3_31__YML085C__GLY;1;3;8
2268-GlobalL_GL3_31__YOR122C__GLY;1;3;8
2300-GlobalL_GL3_31__YBL058W__GLY;1;3;8
2317-GlobalL_GL3_31__YLR268W__GLY;1;3;8
2332-GlobalL_GL3_31__YDL134C__GLY;1;3;8
2340-GlobalL_GL3_31__YPL135W__GLY;1;3;8
2341-GlobalL_GL3_31__YGR077C__GLY;1;3;8
2254-GlobalL_GL3_33__YHR023W__GLY;1;3;8
2158-GlobalL_GL2_31__YFR037C__GLY;1;1;9
2163-GlobalL_GL2_31__YDL042C__GLY;1;1;9
68__YOR063W__GLY;2;1;9
2204-GlobalL_GL2_31__YDR168W__GLY;1;1;9
2206-GlobalL_GL2_31__YIL050W__GLY;1;1;9
2208-GlobalL_GL2_31__YPL219W__GLY;1;1;9
2229-GlobalL_GL2_31__YNL188W__GLY;1;1;9
2232-GlobalL_GL2_31__YDR059C__GLY;1;1;9
2238-GlobalL_GL2_31__YDR390C__GLY;1;1;9
2233-GlobalL_GL2_32__YDR092W__GLY;1;1;9
2259-GlobalL_GL3_31__YPR141C__GLY;1;2;9
2260-GlobalL_GL3_31__YFL037W__GLY;1;2;9
2261-GlobalL_GL3_31__YML085C__GLY;1;2;9
2266-GlobalL_GL3_31__YDL029W__GLY;1;2;9
2332-GlobalL_GL3_31__YDL134C__GLY;1;2;9
1383-TFL_TF1_31__YHR206W__GLY;1;1;10
1395-TFL_TF1_31__YMR016C__GLY;1;1;10
1407-TFL_TF1_31__YOR372C__GLY;1;1;10
1419-TFL_TF1_31__YOL067C__GLY;1;1;10
1372-TFL_TF1_32__YDR123C__GLY;1;1;10
1384-TFL_TF1_32__YIL036W__GLY;1;1;10
1432-TFL_TF1_32__YGL181W__GLY;1;1;10
1374-TFL_TF1_32__YDR310C__GLY;1;1;10
1425-TFL_TF1_32__YML007W__GLY;1;1;10
1379-TFL_TF1_32__YGL237C__GLY;1;1;10
1403-TFL_TF1_32__YNR023W__GLY;1;1;10
1392-TFL_TF1_32__YLR256W__GLY;1;1;10
1627-TFL_TF2_33__YGR186W__GLY;1;2;10
1633-TFL_TF3_32__YDL223C__GLY;1;2;10
6__YFR034C__GLY;1;1;11
30__YJL177W__GLY;1;1;11
74__YBL092W__GLY;1;1;11
140__YDR064W__GLY;1;2;11
151__YML024W__GLY;1;2;11
173__YGR027C__GLY;1;2;11
187__YOR182C__GLY;1;2;11
68__YOR063W__GLY;1;1;12
16__YDL082W__GLY;1;1;12
30__YJL177W__GLY;1;1;12
151__YML024W__GLY;1;2;12
153__YDR450W__GLY;1;2;12
187__YOR182C__GLY;1;2;12
30__YJL177W__GLY;1;1;13
63__YGL103W__GLY;1;1;13
131__YGR214W__GLY;1;2;13
151__YML024W__GLY;1;2;13
771__Y8205__GLY;1;2;13
563__MSRFP__GLY;3;2;13
187__YOR182C__GLY;1;2;13
195__YBR181C__GLY;1;2;13
205__YLR403W__NaCl;1;1;1
1429-TFL_TF1_31__YPL075W__NaCl;1;1;1
1371-TFL_TF1_32__YDR043C__NaCl;1;1;1
564__MSYFP__NaCl;1;2;1
1571-TFL_TF2_33__YGR104C__NaCl;1;2;1
1574-TFL_TF2_33__YIR013C__NaCl;1;2;1
1420-TFL_TF1_33__YNL199C__NaCl;1;2;1
803-ML_M1_34__YKL109W__NaCl;1;1;2
814-ML_M1_34__YKR034W__NaCl;1;1;2
1382-TFL_TF1_31__YHR178W__NaCl;1;1;2
1372-TFL_TF1_32__YDR123C__NaCl;1;1;2
1371-TFL_TF1_32__YDR043C__NaCl;1;1;2
11111__m__NaCl;1;1;3
777-ML_M1_34__YDR169C__NaCl;1;1;3
68__YOR063W__NaCl;1;1;3
68__YOR063W__NaCl;2;1;3
782-ML_M1_34__YGL035C__NaCl;1;1;3
563__MSRFP__NaCl;1;1;3
967-ML_M3_34__YCL035C__NaCl;1;1;3
564__MSYFP__NaCl;2;1;3
11111__m__NaCl;1;2;3
874-ML_M2_34__YHR163W__NaCl;1;2;3
875-ML_M2_34__YHR174W__NaCl;1;2;3
68__YOR063W__NaCl;2;2;3
884-ML_M2_34__YJL137C__NaCl;1;2;3
563__MSRFP__NaCl;1;2;3
1065-ML_M4_34__YPL078C__NaCl;1;2;3
1078-ML_M4_34__YMR145C__NaCl;1;2;3
1079-ML_M4_34__YJL214W__NaCl;1;2;3
823-ML_M1_35__YBR117C__NaCl;1;3;3
849-ML_M1_35__YEL011W__NaCl;1;3;3
563__MSRFP__NaCl;1;3;3
870-ML_M5_34__YGR287C__NaCl;1;3;3
978-ML_M5_34__YDL185W__NaCl;1;3;3
140__YDR064W__NaCl;1;4;3
30__YJL177W__NaCl;1;4;3
772__MS1__NaCl;1;4;3
771__Y8205__NaCl;1;4;3
563__MSRFP__NaCl;3;4;3
95__YKR094C__NaCl;1;4;3
138__YOR369C__NaCl;1;5;3
140__YDR064W__NaCl;1;5;3
131__YGR214W__NaCl;1;5;3
151__YML024W__NaCl;1;5;3
772__MS1__NaCl;1;5;3
771__Y8205__NaCl;1;5;3
187__YOR182C__NaCl;1;5;3
196__YOR096W__NaCl;1;5;3
198__YNL096C__NaCl;1;5;3
817-ML_M1_34__YAL060W__NaCl;1;1;4
826-ML_M1_34__YBR184W__NaCl;1;1;4
784-ML_M1_34__YHL027W__NaCl;1;1;4
822-ML_M1_34__YBR020W__NaCl;1;1;4
837-ML_M1_34__YDL055C__NaCl;1;1;4
775-ML_M1_35__YDL170W__NaCl;1;1;4
563__MSRFP__NaCl;1;1;4
807-ML_M1_35__YMR042W__NaCl;1;1;4

563__MSRFP__NaCl;1;2;5
2126-GlobalL_GL1_31__YER164W__NaCl;1;2;5
2153-GlobalL_GL2_31__YDR174W__NaCl;1;2;5
2154-GlobalL_GL2_31__YIL126W__NaCl;1;2;5
2155-GlobalL_GL2_31__YOR290C__NaCl;1;2;5
2156-GlobalL_GL2_31__YJL115W__NaCl;1;2;5
2158-GlobalL_GL2_31__YFR037C__NaCl;1;2;5
2164-GlobalL_GL2_31__YIL009C-A__NaCl;1;2;5
2206-GlobalL_GL2_31__YIL050W__NaCl;1;2;5
2215-GlobalL_GL2_32__YHR071W__NaCl;1;2;5
2161-GlobalL_GL2_31__YPL082C__NaCl;1;2;5
2256-GlobalL_GL3_31__YMR109W__NaCl;1;3;5
2257-GlobalL_GL3_31__YEL061C__NaCl;1;3;5
2259-GlobalL_GL3_31__YPR141C__NaCl;1;3;5
2260-GlobalL_GL3_31__YFL037W__NaCl;1;3;5
2261-GlobalL_GL3_31__YML085C__NaCl;1;3;5
2268-GlobalL_GL3_31__YOR122C__NaCl;1;3;5
2303-GlobalL_GL3_31__YEL002C__NaCl;1;3;5
2304-GlobalL_GL3_31__YJL002C__NaCl;1;3;5
2316-GlobalL_GL3_31__YLR093C__NaCl;1;3;5
2337-GlobalL_GL3_33__YMR203W__NaCl;1;3;5
2258-GlobalL_GL3_32__YGL216W__NaCl;1;3;5
2156-GlobalL_GL2_31__YJL115W__NaCl;1;1;6
2158-GlobalL_GL2_31__YFR037C__NaCl;1;1;6
2206-GlobalL_GL2_31__YIL050W__NaCl;1;1;6
2168-GlobalL_GL2_32__YJR060W__NaCl;1;1;6
1561-TFL_TF2_31__YER130C__NaCl;1;1;7
805-ML_M1_36__YBL103C__NaCl;1;1;7
1610-TFL_TF3_33__YCR065W__NaCl;1;1;7
1618-TFL_TF3_33__YKL028W__NaCl;1;1;7
1621-TFL_TF3_33__YOR304W__NaCl;1;1;7
68__YOR063W__NaCl;3;1;7
1429-TFL_TF1_31__YPL075W__NaCl;1;1;8
1423-TFL_TF1_33__YAL021C__NaCl;1;1;8
1598-TFL_TF2_31__YPL139C__NaCl;1;1;9
1615-TFL_TF2_31__YDR213W__NaCl;1;1;9
1626-TFL_TF2_31__YDL002C__NaCl;1;1;9
781-ML_M1_34__YER040W__NaCl;1;1;9
1576-TFL_TF2_32__YJL056C__NaCl;1;1;9
1396-TFL_TF3_32__YMR021C__NaCl;1;1;9
1633-TFL_TF3_32__YDL223C__NaCl;1;1;9
1365-TFL_TF3_33__YBR066C__NaCl;1;1;9
